,Datetime,Dettransactions-per-second,Detn-unique-addresses,Detn-transactions,Detdifficulty
2512,2015-11-18,3.054290749049478,323587.7303477352,165269.0,5644010816061.753
2513,2015-11-19,3.0634209755489326,307627.62613760296,163450.94262151682,65848255179.7026
2514,2015-11-20,3.0869631448104697,301700.0,151931.33683055866,5436235202832.145
2515,2015-11-21,3.0546988593890894,316250.1319061928,151035.0,5334482408410.399
2516,2015-11-22,3.1027074431961323,346799.9812310785,168985.69351939118,65848255179.7026
2517,2015-11-23,3.0938788226255505,280821.0,159412.31559360775,5852025528061.112
2518,2015-11-24,3.1049961635863355,321033.9907159708,152324.0,6417825857029.725
2519,2015-11-25,3.094129158727464,295081.3175718791,165150.72202123294,72722780642.5472
2520,2015-11-26,3.1017135471214266,314907.0,159819.91093130328,5870723704813.979
2521,2015-11-27,3.0926298708423507,351259.37422441423,160235.0,5646258945024.564
2522,2015-11-28,3.0846644477101433,317843.9191798679,158363.9733854544,72722780642.5472
2523,2015-11-29,3.0583025629916034,239211.0,157760.27316472196,5916166072410.637
2524,2015-11-30,3.1416835875118796,329570.9008304599,182648.0,6237914202728.15
2525,2015-12-01,3.0761844059540984,297120.66137790505,162057.31319782176,72722780642.5472
2526,2015-12-02,3.100553260337397,357585.0,163629.2549822779,6183512737105.844
2527,2015-12-03,3.0979339870752134,327981.15177645226,164774.0,6763490385287.146
2528,2015-12-04,3.089078783550291,304982.80582295323,147718.19938827254,72722780642.5472
2529,2015-12-05,3.0598792238745,393380.0,159356.28589042253,6193662626923.012
2530,2015-12-06,3.102109317678937,307826.3096332383,179712.0,6183059478398.837
2531,2015-12-07,3.0549649349340116,319693.90745444415,154513.5774036472,79102380900.226
2532,2015-12-08,3.062410306060308,388080.0,156909.0656320268,6004292556923.798
2533,2015-12-09,3.109667285960934,309696.7669847886,220323.0,6183416024805.119
2534,2015-12-10,3.101994314444124,338075.4137526078,165244.47609358456,79102380900.226
2535,2015-12-11,3.0981590642842143,381204.0,164725.9383055505,6299659137078.674
2536,2015-12-12,3.0979121037239814,319640.5068743855,204141.0,6284426411354.353
2537,2015-12-13,3.0374383662305555,309113.26239082904,154099.53630720853,79102380900.226
2538,2015-12-14,3.0998658540148796,412673.0,161102.49120700112,6098072751638.831
2539,2015-12-15,3.06216114001357,317363.4566501324,223998.0,5224698299121.607
2540,2015-12-16,3.106980674775992,328780.0673071884,168181.32494980784,79102380900.226
2541,2015-12-17,3.088257347025076,383742.0,156466.36413977365,5810425504941.145
2542,2015-12-18,3.0944787634457414,316848.2514357262,213847.0,6068233203692.534
2543,2015-12-19,3.1289769718408893,352166.74742002354,172365.15089563996,93448670796.3238
2544,2015-12-20,3.144179311890965,409195.0,153777.64436430208,5948978077627.95
2545,2015-12-21,3.0743242287058026,319931.5209861785,229444.0,5587211215938.84
2546,2015-12-22,3.0765326630456764,307666.5066895008,161316.3337048425,93448670796.3238
2547,2015-12-23,3.102648619759971,382171.0,169291.4714522725,6580000731482.389
2548,2015-12-24,3.1217443298656704,368123.77585001243,210228.0,5957570063247.671
2549,2015-12-25,3.087426926908546,289332.7607124293,161357.3477070743,93448670796.3238
2550,2015-12-26,3.1101118831844596,367108.0,156045.91842276158,5628066612698.781
2551,2015-12-27,3.0728239067704077,320369.59049453156,160271.0,5567642427546.396
2552,2015-12-28,3.028542662307755,288909.38549555535,147998.76892074454,93448670796.3238
2553,2015-12-29,3.098899550375355,331379.0,166498.0487573545,6355145327754.128
2554,2015-12-30,3.0824269395054418,351946.2218896287,176447.0,5782788040005.577
2555,2015-12-31,3.0757080725392543,291017.1325885105,159184.2383620998,103880340815.456
2556,2016-01-01,3.13614417916007,263121.0,154179.45764229057,5793728104104.315
2557,2016-01-02,3.0920838756729,314275.651706988,149038.0,6367207029152.613
2558,2016-01-03,3.1151116772648084,310774.25433959917,158354.90019253653,103880340815.456
2559,2016-01-04,3.062354354004981,344268.0,163415.4478017625,6390426260364.871
2560,2016-01-05,3.0653758041521155,318090.9305155849,182371.0,5640049356357.575
2561,2016-01-06,3.0608064634659944,318431.79981954995,152930.15673137995,103880340815.456
2562,2016-01-07,3.0906814912673575,364236.0,158733.84743713995,6027073033174.932
2563,2016-01-08,3.146601771961867,350392.56855118653,181407.0,5801023137364.362
2564,2016-01-09,3.054422624787605,307376.5432490202,156524.1324024049,103880340815.456
2565,2016-01-10,3.1159175421919985,365165.0,151735.6502227898,5404737731286.784
2566,2016-01-11,3.131214728978757,317735.9623748623,191196.0,6270155272813.104
2567,2016-01-12,3.084740750870901,334055.5252801984,165548.74059373097,103880340815.456
2568,2016-01-13,3.0955889906565552,339655.0,165312.02984947906,6306777161637.267
2569,2016-01-14,3.0775671246227123,316479.37161171646,183182.0,5871004001591.258
2570,2016-01-15,3.0514299888908516,300062.17592748493,157807.9953964846,113354299801.471
2571,2016-01-16,3.0685407119161936,406524.0,160914.1462728343,6258734565733.348
2572,2016-01-17,3.1403038158361594,349916.46003573504,204128.0,5782764233317.912
2573,2016-01-18,3.070197218021901,329414.38132820185,159423.72116636817,113354299801.471
2574,2016-01-19,3.1079689533945296,336941.0,153746.20776959034,5712218283656.432
2575,2016-01-20,3.099239064466947,309903.1093408762,209071.0,6023219100208.836
2576,2016-01-21,3.0908548789639703,292251.3540664592,161064.86554504203,113354299801.471
2577,2016-01-22,3.135253148274897,398872.0,157473.06630832,6032625625400.201
2578,2016-01-23,3.100957464029757,309391.72751823114,190400.0,5714247815443.652
2579,2016-01-24,3.0523890299148846,293847.73739017296,146821.68993057773,113354299801.471
2580,2016-01-25,3.1348872854632024,420289.0,156580.23589390356,6134958996265.94
2581,2016-01-26,3.0735336911606517,341039.497691934,230523.0,6124020327521.396
2582,2016-01-27,3.1001074368541093,317122.98387065495,161033.85875943827,120033340651.237
2583,2016-01-28,3.1135489452974103,430552.0,156137.6929896798,5691777441399.646
2584,2016-01-29,3.0609627883285175,318101.8742902939,224394.0,5265473391432.957
2585,2016-01-30,3.092096408627007,301192.0783099724,162178.1789601142,120033340651.237
2586,2016-01-31,3.0610787373224166,402413.0,160437.5954859428,6275103526130.727
2587,2016-02-01,3.1358175992600508,349030.0597319502,222398.0,6219710020676.9795
2588,2016-02-02,3.0382452858253832,303802.517179409,151801.09548307033,120033340651.237
2589,2016-02-03,3.094093883000755,368096.0,161009.9962883253,6060288261392.052
2590,2016-02-04,3.0573993684123972,307384.9741826635,200661.0,5053181447551.834
2591,2016-02-05,3.074220376713529,319527.39815561683,168349.6982733549,120033340651.237
2592,2016-02-06,3.084990093982043,419675.0,161811.91382431454,6231102578888.086
2593,2016-02-07,3.069086467085871,328075.8998660197,212190.0,5371718992854.951
2594,2016-02-08,3.0652321091783192,331889.7381396382,157084.70134271967,144116447847.349
2595,2016-02-09,3.1208832318249953,425454.0,154304.83202754217,6070015285377.33
2596,2016-02-10,3.1026792437440682,346745.7575727111,235527.0,5077024736891.132
2597,2016-02-11,3.126000272783902,324915.93403034064,161716.6486944331,144116447847.349
2598,2016-02-12,3.0610845706816012,399936.0,163303.89701561857,6454775528539.451
2599,2016-02-13,3.055856868526709,310065.8507520563,184675.0,5154254102783.313
2600,2016-02-14,3.02947837558351,286643.02301344794,147228.49180032886,144116447847.349
2601,2016-02-15,3.1010648212066187,421244.0,160480.8120118634,6046747772404.126
2602,2016-02-16,3.137040360411814,328131.77427662764,215940.0,6350835514342.604
2603,2016-02-17,3.0947783991234035,293547.55131571036,160394.3094613708,144116447847.349
2604,2016-02-18,3.0985484995696404,415599.0,151998.9341864633,5841058546845.971
2605,2016-02-19,3.1040110395610196,369938.6822935453,217436.0,5668400898991.264
2606,2016-02-20,3.081744947380322,333888.0907261352,156096.23964197055,163491654908.959
2607,2016-02-21,3.100652709051514,442857.0,160055.45266830295,6367574207329.385
2608,2016-02-22,3.1361311494246955,337903.11440489057,237696.0,7179494437911.678
2609,2016-02-23,3.064271805210501,302150.2351587843,158111.37512397213,163491654908.959
2610,2016-02-24,3.058740212713693,382913.0,159289.851360191,6180215940612.712
2611,2016-02-25,3.0616127499684826,324017.78039501444,216290.0,5490130790552.631
2612,2016-02-26,3.072528317058716,297216.5109592454,146735.94682159976,163491654908.959
2613,2016-02-27,3.0639626332528733,386100.0,156450.15600512447,5961669770121.882
2614,2016-02-28,3.1122444659598765,321684.0096445346,233436.0,6476107216960.699
2615,2016-02-29,3.0959782919818912,309602.8937415779,157253.15997540957,163491654908.959
2616,2016-03-01,3.0788261284884864,483492.0,164927.59897771612,6553235645941.508
2617,2016-03-02,3.1149419571420625,362865.287353416,270206.0,5329180171890.42
2618,2016-03-03,3.038086486579309,302201.11585303425,155396.83743106938,163491654908.959
2619,2016-03-04,3.0593931314067544,377324.0,159850.24305042968,6207912010633.235
2620,2016-03-05,3.076051799191322,318182.067577056,234992.0,5544041505878.381
2621,2016-03-06,3.0609492871018547,325852.3017038535,155945.30353169536,158427203767.392
2622,2016-03-07,3.0608848003463414,327348.0,158203.47984875034,6029281547481.764
2623,2016-03-08,3.1145565086520604,294090.21986919764,200298.0,6010366442638.17
2624,2016-03-09,3.031026933064088,299927.3480542378,152640.50384428192,158427203767.392
2625,2016-03-10,3.062186666748408,366983.0,161326.15312319034,6276526472747.143
2626,2016-03-11,3.055770020092912,307861.8052892645,189816.0,5099273542752.295
2627,2016-03-12,3.0623591607336484,319990.7263358835,152977.10858095426,158427203767.392
2628,2016-03-13,3.0561648621703914,351625.0,165146.20553190465,6551254172441.314
2629,2016-03-14,3.10544774683091,336838.815425711,191341.0,6493800816694.956
2630,2016-03-15,3.0280341523678596,300820.6783021523,152832.48089524943,158427203767.392
2631,2016-03-16,3.0963796888514197,371938.0,158672.28758771406,5895202496594.26
2632,2016-03-17,3.0864100322493178,333159.9746086055,208319.0,5078673987850.088
2633,2016-03-18,3.112411232305065,312304.6925490527,161929.8853409469,165496835118.226
2634,2016-03-19,3.0791259011577443,358458.0,159643.6386299212,6311639440119.695
2635,2016-03-20,3.1045733963023805,314259.12626497255,178143.0,6463088269020.801
2636,2016-03-21,3.1194733661203595,326167.497631173,163972.76496614137,165496835118.226
2637,2016-03-22,3.101975235614023,391714.0,164349.55209263045,6263407665930.561
2638,2016-03-23,3.068803346806642,320028.0193686341,186808.0,5180304805878.734
2639,2016-03-24,3.059604229808794,276489.6531829089,150155.84915630548,165496835118.226
2640,2016-03-25,3.0609377914487594,332910.0,152243.02777117194,5713271662906.582
2641,2016-03-26,3.0521883535845062,311564.2546125401,159049.0,5316310925942.803
2642,2016-03-27,3.0813039082880156,310534.2426766674,146273.12207577357,165496835118.226
2643,2016-03-28,3.1395332186132054,355562.0,156434.2023070375,6025522520792.592
2644,2016-03-29,3.102136541500745,349216.05145374156,197409.0,5207856980396.438
2645,2016-03-30,3.073680511031536,289759.2171755934,153429.11656772246,165496835118.226
2646,2016-03-31,3.1152482762414935,340536.0,162092.037410369,6106126619783.043
2647,2016-04-01,3.15160143395886,361812.7910246687,211922.0,6811544623274.221
2648,2016-04-02,3.039277354231533,294323.49826792895,152816.99576572885,166851513282.777
2649,2016-04-03,3.058082946281574,362201.0,152894.52657388488,5732237555805.708
2650,2016-04-04,3.1040379776327613,323334.7846999641,208929.0,6491839689044.973
2651,2016-04-05,3.0955526527668393,305348.3211079479,169152.81257847312,166851513282.777
2652,2016-04-06,3.138745743488467,400648.0,155440.11885737,5854504688234.73
2653,2016-04-07,3.116449223844882,313098.1569577137,218463.0,6440771240211.057
2654,2016-04-08,3.1022514697924266,317144.66712197126,165187.01181755943,166851513282.777
2655,2016-04-09,3.1156193493629365,353010.0,153909.9413186275,6083189390761.447
2656,2016-04-10,3.113006795594437,310470.86698468233,186954.0,6237413968349.8125
2657,2016-04-11,3.078153456825047,330609.3359056902,155277.24768968087,166851513282.777
2658,2016-04-12,3.06283759017612,418258.0,162603.2521107656,6418749453150.833
2659,2016-04-13,3.063268423583838,322708.6348783448,223506.0,5446693483077.94
2660,2016-04-14,3.132198051546692,341297.4735438726,166042.74631616788,178678307671.688
2661,2016-04-15,3.057685751232342,368762.0,165362.27270529582,6577596067132.589
2662,2016-04-16,3.0545990091231032,303292.71501867275,182004.0,5001725185342.388
2663,2016-04-17,3.0819488232965195,304549.83606944967,166161.0706711933,178678307671.688
2664,2016-04-18,3.060149761105436,391408.0,158449.0933358692,6125287379124.868
2665,2016-04-19,3.0641625044248255,325269.0832637389,226511.0,5515749198329.619
2666,2016-04-20,3.0573160145643126,327080.55739366316,158084.1403457236,178678307671.0
2667,2016-04-21,3.0732938544324555,401683.0,155236.5043973194,5841390962608.258
2668,2016-04-22,3.1064047019635685,332441.323082256,210976.0,6775128820232.056
2669,2016-04-23,3.0570087163635704,299037.8256327383,145801.38646956783,178678307671.0
2670,2016-04-24,3.0582724607416685,377166.0,154353.56590216275,5845688056513.759
2671,2016-04-25,3.0896740269382152,310316.3841910729,217564.0,5760107184193.84
2672,2016-04-26,3.0658794268016587,331733.0252955205,156872.1349082775,178678307671.0
2673,2016-04-27,3.101144274544947,386129.0,161701.44811500888,6085495861059.414
2674,2016-04-28,3.144234420928926,346101.1121788452,247957.0,5539251112139.641
2675,2016-04-29,3.056317103323339,297442.26889510895,150788.41355134,178659257772.0
2676,2016-04-30,3.0583431425968404,370399.0,156984.68800179983,6014168526762.809
2677,2016-05-01,3.0578233295963533,346423.6052672288,191430.0,6079355697812.766
2678,2016-05-02,3.101983995121849,321552.17518228514,159728.89029372725,178659257772.0
2679,2016-05-03,3.06725679379476,374877.0,154804.43832121193,5817878827421.463
2680,2016-05-04,3.100600410265099,324257.7053475417,233691.0,5886728607467.919
2681,2016-05-05,3.0885863736719235,312145.4620675616,149282.4521504473,178659257772.0
2682,2016-05-06,3.0580850064351974,374471.0,160483.2521072501,6254884155230.111
2683,2016-05-07,3.1474675936153065,336233.6812469937,202062.0,6735457062486.059
2684,2016-05-08,3.0692912806456576,295254.1304159914,159228.0285959786,178659257772.0
2685,2016-05-09,3.0940394990762763,405890.0,158061.82554986648,5907910125145.858
2686,2016-05-10,3.1500797727306407,361374.5123607829,245721.0,6246237066295.638
2687,2016-05-11,3.0734821408065462,299775.32079352916,162404.00702504377,190502504490.88
2688,2016-05-12,3.1541054266310735,373340.0,159676.16614208164,6165568056417.997
2689,2016-05-13,3.139323303030965,350242.72614556085,232146.0,6219750410924.6875
2690,2016-05-14,3.0613823044023247,310648.19474035373,149462.40921216403,194254820283.0
2691,2016-05-15,3.064808879628595,350006.0,159738.1487335126,6137970622238.613
2692,2016-05-16,3.0632643495234464,326408.89813139907,239809.0,5438878480072.902
2693,2016-05-17,3.0489026437485514,307179.6908147103,160001.04432384178,194254820283.0
2694,2016-05-18,3.0991608606306777,413891.0,163073.93509299634,6222378152531.151
2695,2016-05-19,3.095453597080173,327201.8800938951,219145.0,6329874306745.254
2696,2016-05-20,3.0983290947021125,323070.8856292301,157335.51250688045,194254820283.0
2697,2016-05-21,3.087525485485079,358023.0,155864.631171404,5744187574815.965
2698,2016-05-22,3.120888841629229,314443.1840506423,184348.0,6801128405505.34
2699,2016-05-23,3.0602269898862002,326335.9304207837,161389.2399396918,194254820283.0
2700,2016-05-24,3.104992438542637,407284.0,165122.88374685385,6315056303056.844
2701,2016-05-25,3.0972885372368615,335436.06710334466,247841.0,6405910719577.666
2702,2016-05-26,3.1067748691747776,296416.56627487834,163246.94594721912,199312067531.0
2703,2016-05-27,3.1155666303450893,407025.0,156786.01745821766,6270064943439.855
2704,2016-05-28,3.0679363384003135,316624.49764256406,193054.0,5590027002480.077
2705,2016-05-29,3.073365403841254,319444.46986025316,157919.79496063356,199312067531.0
2706,2016-05-30,3.1034617762073062,415243.0,153503.92513093594,5972957692914.015
2707,2016-05-31,3.10550367127714,309859.93976271385,215249.0,6125488839949.195
2708,2016-06-01,3.052837219967044,302091.3183686691,155165.34241579092,199312067531.0
2709,2016-06-02,3.0592121224903552,388996.0,165811.78301415528,6621313381723.8125
2710,2016-06-03,3.106456035992253,354161.3683054955,234669.0,5459385957250.807
2711,2016-06-04,3.0291845139589504,299168.6163993565,152513.85496756696,199312067531.0
2712,2016-06-05,3.1449510735442163,370336.0,152981.21731971545,5782605865530.297
2713,2016-06-06,3.1155171622913564,327580.9876416624,221171.0,6772955970506.797
2714,2016-06-07,3.059315317343252,301987.4435915324,160190.10273921545,199312067531.0
2715,2016-06-08,3.106440825795842,393284.0,152893.8466202995,5762018819567.639
2716,2016-06-09,3.116576059621311,315838.6737063355,236353.0,6400664097134.316
2717,2016-06-10,3.038560248325418,307018.95034944266,157679.57668404645,196061423939.0
2718,2016-06-11,3.0933608083664224,375798.0,164828.70146694663,6329672157332.527
2719,2016-06-12,2.322569444444444,304269.01013947703,210711.0,4955465561326.245
2720,2016-06-13,2.511805555555554,308874.03037971834,155281.56507636272,196061423939.25
2721,2016-06-14,3.1216425191213935,407360.0,164184.10464006942,6463330209701.58
2722,2016-06-15,2.8182291666666646,317103.5924670431,259202.0,5199395578088.733
2723,2016-06-16,2.9003472222222206,297668.35415927856,151670.06753221678,196061423939.0
2724,2016-06-17,3.0647497759656397,456749.0,165015.38820614247,6614094933582.387
2725,2016-06-18,2.6579861111111085,312568.29854779475,235317.0,5818257089449.176
2726,2016-06-19,3.028129786964182,306319.62290789443,154984.805648761,196061423939.0
2727,2016-06-20,2.4184027777777755,465872.0,156486.40130820367,6002780876425.32
2728,2016-06-21,2.7020833333333285,314122.66006372933,248164.0,5086066751215.692
2729,2016-06-22,3.0776431973487726,332786.061229937,162363.52202018502,209453158595.0
2730,2016-06-23,2.6286458333333282,442288.0,157573.8284708517,5862398163603.88
2731,2016-06-24,2.5647569444444405,342808.8170430538,237625.0,5431674738982.642
2732,2016-06-25,3.078764684223827,335365.0499053615,155498.1293969998,209453158595.0
2733,2016-06-26,2.0331597222222166,387274.0,152359.5066156111,5428973937998.33
2734,2016-06-27,3.1155900486677184,333747.2864587042,217029.0,5813021410841.499
2735,2016-06-28,2.3276041666666623,289753.6862822507,148383.0806127673,209453158595.0
2736,2016-06-29,2.373437499999995,370956.0,154490.18811203804,5799871816548.227
2737,2016-06-30,3.1646686290826436,359851.9896115145,231960.0,6569125041576.662
2738,2016-07-01,2.474999999999996,290662.24755553255,155828.20791406132,209453158595.0
2739,2016-07-02,2.0826388888888845,348963.0,152030.45245867933,5666461800844.708
2740,2016-07-03,3.121302240986654,310447.59183976636,177127.0,6271324053054.527
2741,2016-07-04,2.065624999999996,288225.60483329906,145960.11234016207,209557682217.146
2742,2016-07-05,3.087701168768079,384212.0,152606.88871618715,5911384286389.024
2743,2016-07-06,2.337326388888886,304858.44834705966,214691.0,4947388540246.859
2744,2016-07-07,2.3446180555555505,307444.29038221086,156203.6472834879,213398925331.0
2745,2016-07-08,3.0653097919734598,363255.0,160533.65129084204,6199814134520.752
2746,2016-07-09,2.1272569444444405,307260.9918198284,185405.0,5833137091246.139
2747,2016-07-10,3.062392096454262,338221.52947419585,160618.2473541553,213398925331.0
2748,2016-07-11,1.7470486111111045,392909.0,150424.25556384903,5478641351197.285
2749,2016-07-12,2.319097222222217,304887.200936125,219034.0,4954761199121.39
2750,2016-07-13,3.067650347566307,314386.84954820015,149580.22557707233,213398925331.0
2751,2016-07-14,2.2848958333333313,369011.0,153818.24535956248,5479617755695.759
2752,2016-07-15,2.341145833333329,305041.7057335668,216081.0,5840574696476.0625
2753,2016-07-16,3.0685022840163385,313009.54758588935,148951.9404198752,213398925331.0
2754,2016-07-17,1.8935763888888848,327405.0,144734.8075003268,5457517323140.32
2755,2016-07-18,3.0627177871477516,304968.5123769222,222835.0,4963166724005.835
2756,2016-07-19,2.3524305555555505,307084.96874953434,148122.00514659463,213492501107.0
2757,2016-07-20,2.3991319444444383,378263.0,153886.7294776102,5654007903976.604
2758,2016-07-21,3.130916922365794,339254.85945799045,217606.0,6441403085346.701
2759,2016-07-22,2.4015624999999963,298179.0572886913,154720.4902405517,213492501107.0
2760,2016-07-23,2.080208333333329,338444.0,151766.77263306844,5567097599321.489
2761,2016-07-24,3.0905149067840143,323740.67926358443,183890.0,6305098684213.463
2762,2016-07-25,2.342361111111108,311588.52173762646,147692.00454898956,213492501107.0
2763,2016-07-26,3.1073308401898223,407264.0,162942.4948706171,6162566111894.371
2764,2016-07-27,2.5973958333333282,342749.88874545356,235603.0,6119745307205.811
2765,2016-07-28,2.6111111111111067,309174.4956064918,149648.55350945308,213492501107.0
2766,2016-07-29,3.0645862824697523,358526.0,163300.15940317183,6383953904319.042
2767,2016-07-30,2.4046874999999948,304826.36377527134,199484.0,5008001752943.5
2768,2016-07-31,3.089145446001925,329674.6133549128,155641.0901983988,213492501107.0
2769,2016-08-01,2.1085069444444415,401276.0,153138.48261527106,5483493602551.233
2770,2016-08-02,2.6532986111111074,314703.6173011191,251098.0,6016675238365.185
2771,2016-08-03,3.063221527251963,303077.01315467013,147104.56111278635,201893210853.0
2772,2016-08-04,2.514756944444438,384713.0,155216.77056738513,5625843391509.252
2773,2016-08-05,2.522395833333327,309278.49086703087,228244.0,5907151298409.668
2774,2016-08-06,3.0897325072364423,320825.3842047586,172590.46309013898,201893210853.0
2775,2016-08-07,2.01493055555555,344197.0,148037.03867163206,5619942646359.08
2776,2016-08-08,3.15196291214763,354290.2134746824,235295.0,7077861353989.855
2777,2016-08-09,2.6192708333333266,309984.98007177614,150764.43134335292,201893210853.0
2778,2016-08-10,2.720138888888884,409835.0,154343.00799553422,5875804539249.34
2779,2016-08-11,3.0819502086969424,321213.3927196693,254515.0,5632584602354.408
2780,2016-08-12,2.697395833333331,318810.8444372385,150173.23234815514,201893210853.0
2781,2016-08-13,2.2576388888888856,361767.0,152731.24148644504,5561950039677.766
2782,2016-08-14,3.1057118688227967,315845.56896530575,200174.0,6387835754122.4375
2783,2016-08-15,2.3154513888888846,287239.9083340309,150202.66566870047,203483855226.699
2784,2016-08-16,3.1110505611989647,423764.0,162309.55566523355,6712050612214.945
2785,2016-08-17,2.7166666666666632,319230.36813664384,238003.0,6368028010646.352
2786,2016-08-18,2.6663194444444396,293526.04174159426,157186.36720499038,217375482757.0
2787,2016-08-19,3.064844652535959,402063.0,154095.08867724845,5862501356409.033
2788,2016-08-20,2.505034722222216,308634.49631498207,208224.0,5085559401913.041
2789,2016-08-21,3.0988351167448727,351793.6027263094,171573.5960125781,217375482757.0
2790,2016-08-22,2.017361111111104,408558.0,152535.41011341487,5546849549289.498
2791,2016-08-23,2.6258680555555487,334291.999383966,239021.0,5057497147356.052
2792,2016-08-24,3.134193893439974,332861.9939861454,169266.43446862607,217375482757.0
2793,2016-08-25,2.6555555555555483,393474.0,156897.50174778546,5738952768199.205
2794,2016-08-26,2.603124999999992,310602.5791218953,226767.0,5945474621598.973
2795,2016-08-27,3.128528506375279,314086.71322373376,157865.18625998203,217375482757.0
2796,2016-08-28,1.9704861111111025,331778.0,150927.09071352024,5479970584691.749
2797,2016-08-29,3.1133457208057536,369353.6963403657,225282.0,5492935762711.677
2798,2016-08-30,2.6460069444444376,324541.32325291645,149808.67173456264,220755908330.0
2799,2016-08-31,2.58281249999999,390847.0,155213.4335152332,5896316209899.364
2800,2016-09-01,3.10827737155132,308578.1679746245,237466.0,6010107467951.557
2801,2016-09-02,2.6211805555555476,314267.54993260326,159905.1628913501,220755908330.0
2802,2016-09-03,1.9965277777777686,361959.0,151617.22299851535,5423852178933.887
2803,2016-09-04,3.061133489401304,314591.83117064787,183244.0,5196499410269.648
2804,2016-09-05,2.2874999999999908,287270.2624012986,150027.46308336649,220755908330.0
2805,2016-09-06,3.088452467058448,413110.0,155658.25130686333,5789866204818.0625
2806,2016-09-07,2.6005208333333245,334465.97854963917,250809.0,5824765604073.02
2807,2016-09-08,2.5045138888888787,298739.7593795705,149147.30627136593,220755908330.0
2808,2016-09-09,3.0979650616684693,380834.0,161982.43029589974,6116668643103.532
2809,2016-09-10,2.3729166666666566,303750.1864458544,193320.0,5702078607053.077
2810,2016-09-11,3.0808559466464494,304951.00166762504,151060.88485893403,220755908330.0
2811,2016-09-12,1.9630208333333241,393992.0,151973.71997666097,5483570499249.295
2812,2016-09-13,2.571006944444435,318267.1907346171,239886.0,5494638127835.924
2813,2016-09-14,3.0896302242474643,333283.8164659136,153475.06522567663,225832872179.0
2814,2016-09-15,2.450694444444435,398012.0,155481.7006107433,5938151544039.351
2815,2016-09-16,2.4715277777777684,306969.0188211341,211128.0,5077375977847.203
2816,2016-09-17,3.0497874046772013,306881.6525719489,156282.22068471223,225832872179.0
2817,2016-09-18,2.093402777777768,366454.0,152417.96471705544,5537131466177.951
2818,2016-09-19,3.0960112705037517,303335.3143996257,223540.0,5680418652285.833
2819,2016-09-20,2.5135416666666575,316919.5830452583,148878.19200924336,225832872179.0
2820,2016-09-21,2.6786458333333236,408745.0,157333.24035731435,5746023791098.359
2821,2016-09-22,3.0721106008036525,320207.8238113092,231227.0,5511062283138.055
2822,2016-09-23,2.5329861111111,291156.35849819944,152456.62944187692,225832872179.0
2823,2016-09-24,2.2222222222222126,368915.0,152372.55602979963,5526569268698.367
2824,2016-09-25,3.1569277050642874,356668.40342704905,195642.0,6850686153415.283
2825,2016-09-26,2.365104166666657,288830.6863993654,154875.41796019478,241227200229.0
2826,2016-09-27,3.0745229214217957,429499.0,159110.1617168665,6130657814331.082
2827,2016-09-28,2.644097222222211,312008.4275384739,234995.0,5088683600263.925
2828,2016-09-29,2.739930555555546,295323.0328051392,159269.21044994076,241227200229.0
2829,2016-09-30,3.0639690789989635,446430.0,159790.46110839257,6257559447310.164
2830,2016-10-01,2.6675347222222157,362700.89773108234,213930.0,6638374956281.179
2831,2016-10-02,3.1071036761395914,308322.7406168591,161757.06375065213,241227200229.0
2832,2016-10-03,2.2628472222222134,494066.0,155688.372557025,5967663752552.6
2833,2016-10-04,2.9418402777777692,319762.1798290376,264662.0,5526003733359.489
2834,2016-10-05,3.048054919787445,277103.9096662081,147801.21794647246,241227200229.0
2835,2016-10-06,3.0175347222222135,499902.0,160398.92839845634,6145765977844.991
2836,2016-10-07,2.9901041666666592,321383.9939816544,266324.0,5241377000746.406
2837,2016-10-08,3.114893455051619,299383.4640110382,156289.61511591772,250540187707.846
2838,2016-10-09,2.5324652777777668,410025.0,156316.05359772197,5685320828996.791
2839,2016-10-10,3.1818802680759557,378203.0646569249,222996.0,7283791896377.809
2840,2016-10-11,2.629166666666656,292907.58824900107,158103.62523075542,258522748404.0
2841,2016-10-12,2.4401041666666563,413349.0,155718.079177334,5932588366948.994
2842,2016-10-13,3.0948918304887725,325847.0005227762,229703.0,6213935630369.647
2843,2016-10-14,2.6187499999999875,311289.88437772787,153698.30664486403,258522748404.0
2844,2016-10-15,2.2852430555555427,390688.0,150973.91207775165,5801361560210.837
2845,2016-10-16,3.106580379440286,360516.64328584936,197876.0,5387195806362.828
2846,2016-10-17,2.432986111111098,295816.55490610434,155362.58388328983,258522748404.0
2847,2016-10-18,3.1135131442902306,450933.0,154669.23372115352,5749844432853.859
2848,2016-10-19,2.7206597222222055,310443.18694712565,199083.0,6181251460767.227
2849,2016-10-20,2.547395833333317,291949.3691629026,149097.41792867164,258522748404.0
2850,2016-10-21,3.1142505231485673,458618.0,160356.67187759173,6128981022727.266
2851,2016-10-22,2.8690972222222064,314540.4803796383,216708.0,5193753743030.619
2852,2016-10-23,3.076525378531469,350093.7550386171,163174.493304111,253618246641.0
2853,2016-10-24,2.1217013888888716,406335.0,150411.50343760717,5533008034547.768
2854,2016-10-25,2.8769097222222038,350493.9532385599,237030.0,6721994231273.594
2855,2016-10-26,3.0370317361370245,312892.86283057684,155642.58145014895,253618246641.0
2856,2016-10-27,2.575868055555537,544308.0,159004.79968241308,6271611539603.033
2857,2016-10-28,2.7699652777777586,315652.1791767251,250876.0,5274308964990.969
